site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4772025022,S-0359369084106570,other,24,26,22,30,20,22,20,26,28,28,22,20,20,22,20,20,26,28,117,33,30,24,33,26,28,420
S-4372025021,S-0359369085189039,other,4,12,4,5,4,4,5,4,4,5,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,380
S-4885025022,S-0359369085151328,other,3,32,5,5,6,12,5,3,5,5,6,6,3,3,3,3,3,5,3,3,5,3,5,3,3,440
S-4677025033,S-0359369083953246,other,3,118,29,9,6,3,3,3,3,6,3,6,6,6,6,3,6,3,3,3,3,9,14,9,6,290
S-4573025028,S-0359369085139109,other,5,15,7,5,7,5,6,5,6,5,5,6,5,6,5,5,5,5,5,5,5,7,6,5,5,140
S-4673025027,S-0359369085161442,other,3,105,23,5,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4573025028,S-0359369085173793,other,46,5,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,5,60
S-4772025022,S-0359369084112875,other,4,74,11,8,6,4,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,6,4,4,4,270
S-4885025022,S-0359369084032206,other,3,54,8,3,3,3,0,3,3,13,0,3,3,3,0,0,3,0,3,0,0,0,0,0,0,250
S-4677025033,S-0359369081334654,other,4,30,4,4,6,4,4,4,4,6,4,6,4,4,6,6,4,4,4,6,4,4,4,4,6,360
S-4885025022,S-0359369085185318,other,10,146,56,43,31,22,18,13,12,12,12,10,10,15,8,7,7,8,10,15,12,13,13,12,10,270
S-4772025022,S-0359369084105440,other,3,8,4,4,4,5,4,4,5,5,4,5,5,4,4,5,5,5,5,4,5,4,5,5,5,420
S-2711010100,S-0359369084047014,other,2,39,13,9,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,270
S-4885025022,S-0359369085151328,other,2,35,3,5,5,12,5,3,3,3,12,10,3,3,2,2,2,3,2,2,2,3,2,3,3,430
S-4682025024,S-0359369085696439,other,3,41,10,7,7,7,10,10,10,14,10,10,7,10,7,10,10,7,7,7,7,20,30,10,10,250
S-4885025022,S-0359369085130306,other,4,4,8,17,21,8,4,4,4,4,4,4,4,17,42,21,4,4,4,4,4,4,4,8,12,3030
S-4573025028,S-0359369085146278,other,2,46,9,7,4,4,2,4,4,4,2,4,4,4,4,2,4,2,4,4,2,4,4,2,4,250
S-4885025022,S-0359369085096051,other,5,367,42,50,50,12,18,8,10,7,8,7,3,3,3,3,3,3,3,5,7,3,5,5,8,320
S-4372025021,S-0359369085176598,other,3,74,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,290
S-4580025039,S-0359369083347373,other,4,16,24,12,7,4,7,9,6,6,4,4,3,3,4,4,4,4,4,4,4,4,6,4,4,390
S-4793025022,S-0359369085873210,other,0,44,6,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4677025028,S-0359369083970190,other,3,12,11,9,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,420
S-4885025022,S-0359369085170112,other,9,94,25,16,13,19,9,6,9,9,9,9,9,6,9,9,9,6,9,9,6,6,6,9,9,280
S-4687025030,S-0359369085177745,other,2,23,2,2,2,2,2,5,2,5,2,2,5,2,2,2,2,2,2,5,5,2,5,2,2,250
S-4885025022,S-0359369085187009,other,3,327,9,21,26,3,5,6,6,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,320
S-4372025021,S-0359369085085062,other,3,38,6,4,4,6,4,4,4,3,4,4,4,4,4,3,6,4,4,4,6,4,6,4,6,400
S-4885025022,S-0359369085190953,other,0,33,4,0,0,0,0,0,4,0,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,250
S-4677025033,S-0359369083953246,other,2,100,25,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,290
S-4772025022,S-0359369084117650,other,3,19,0,3,3,3,3,3,0,3,0,0,3,3,3,3,0,3,3,0,3,3,3,3,3,400
S-4677025029,S-0359369081312197,other,3,11,4,4,6,4,6,4,4,4,4,4,4,4,4,4,6,4,6,4,6,4,6,4,4,450
S-4372025021,S-0359369085101984,other,3,24,5,5,5,5,5,5,5,8,3,5,5,3,5,3,3,7,3,3,5,3,5,5,5,360
S-4885025022,S-0359369085144612,other,3,86,8,14,25,6,8,20,22,11,6,6,14,6,8,3,6,3,8,6,6,6,3,8,11,350
S-4885025022,S-0359369085168546,other,9,46,22,22,22,11,11,9,9,11,22,20,13,18,13,9,9,9,11,11,9,11,11,15,13,250
S-4673025027,S-0359369085154603,other,10,112,31,24,13,16,8,8,8,13,5,5,8,3,3,3,3,3,3,3,3,3,3,3,3,260
S-4677025028,S-0359369084274766,other,5,43,5,5,10,8,5,5,5,18,5,5,3,8,3,3,3,3,3,3,3,3,3,3,3,370
S-4793025022,S-0359369085860878,other,2,14,5,2,5,2,2,2,5,5,2,2,2,5,2,5,2,2,2,2,5,5,5,5,2,230
S-4885025022,S-0359369085096051,other,4,344,55,46,30,16,15,6,6,3,4,3,1,3,3,1,1,3,1,1,1,1,1,1,3,300
S-4784025026,S-0359369085152177,other,15,23,18,19,17,17,16,38,39,38,18,22,36,23,83,53,21,38,50,100,113,294,233,40,27,4720
S-4677025033,S-0359369083953055,other,3,277,5,5,7,4,5,5,4,5,4,5,4,5,4,4,5,4,5,5,4,4,5,4,5,310
S-4677025029,S-0359369081376002,other,15,17,18,16,15,15,21,19,19,18,19,17,16,19,32,36,74,140,116,110,115,87,95,55,52,4410
S-4677025029,S-0359369081312742,other,4,27,7,5,5,5,6,5,5,4,5,5,6,5,5,6,5,5,6,5,5,6,6,6,5,370
S-4677025028,S-0359369084262720,other,5,37,7,7,7,8,7,8,7,8,9,8,8,12,7,7,7,8,9,11,16,9,10,9,8,370
S-4885025022,S-0359369085170112,other,9,119,31,19,13,22,9,6,6,13,9,9,13,9,13,9,9,6,9,9,9,9,9,13,9,270
S-4673025027,S-0359369085087449,other,0,51,3,3,3,3,10,13,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4885025022,S-0359369085127534,other,14,22,16,16,15,25,35,30,34,19,20,14,34,27,14,19,19,16,26,65,96,120,90,37,14,4650
S-4885025022,S-0359369085127146,other,0,205,138,23,12,15,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,290
S-4372025021,S-0359369085143168,other,10,134,25,32,32,10,12,12,12,14,5,5,7,5,2,3,3,3,3,2,3,3,3,3,3,380
S-4677025033,S-0359369083953055,other,4,214,5,5,5,6,5,5,6,6,6,6,6,5,5,6,5,6,6,6,7,5,6,6,7,310
S-4793025022,S-0359369085098016,other,0,35,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4677025029,S-0359369081312197,other,4,12,5,4,4,5,5,4,5,4,4,4,4,5,4,4,5,5,5,4,5,4,5,4,5,450
S-4573025028,S-0359369085155014,other,0,67,11,4,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
S-2711010100,S-0359369084047014,other,4,37,10,8,4,4,2,4,4,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,260
S-4793025022,S-0359369084006234,other,4,7,5,5,5,5,5,6,5,5,6,6,4,5,5,5,6,5,5,6,5,6,6,5,6,220
S-4677025033,S-0359369083953246,other,0,137,38,8,5,5,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,290
S-4885025022,S-0359369085159123,other,3,86,15,15,24,6,9,15,18,9,3,6,12,15,3,6,3,3,6,3,6,6,3,3,9,350
S-4677025029,S-0359369081365963,other,5,120,5,5,6,5,5,5,6,6,6,5,5,6,6,7,5,5,5,6,5,6,6,6,7,320
S-4728010101,S-0359369085248835,other,3,48,5,4,4,3,5,5,4,4,5,7,5,5,4,5,5,4,5,5,5,4,5,6,5,280
S-4721011100,S-0359369084144530,other,24,29,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60
S-4677025029,S-0359369081310084,other,2,13,2,4,4,6,4,4,4,4,6,4,4,4,2,4,4,4,6,4,4,2,4,4,4,430
S-4793025022,S-0359369085867584,other,3,29,5,3,3,3,3,3,5,5,5,5,3,5,5,5,3,5,3,5,5,5,5,5,5,240
S-4677025033,S-0359369083953246,other,0,105,45,6,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,290
S-4677025028,S-0359369084287065,other,4,9,5,4,4,4,13,5,5,4,4,3,5,4,4,4,4,4,5,6,5,5,5,4,4,520
S-4677025028,S-0359369084275243,other,2,128,8,10,17,2,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,340
S-4793025022,S-0359369085099311,other,2,94,4,4,4,4,2,4,2,7,2,4,4,2,4,2,4,2,4,4,4,4,4,4,2,260
S-4673025027,S-0359369085143192,other,0,58,15,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4677025028,S-0359369084288329,other,0,96,7,21,21,0,4,14,21,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4687025030,S-0359369085177745,other,3,15,3,5,5,3,5,3,3,5,3,5,3,3,3,5,5,5,3,3,5,3,3,3,5,250
S-4725010101,S-0359369081388759,other,2,182,7,22,48,2,5,17,22,5,2,2,5,0,2,2,2,2,2,2,0,2,2,2,2,340
S-4677025029,S-0359369081365963,other,4,172,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,6,6,5,6,320
S-4677025029,S-0359369081365963,other,4,117,5,5,5,6,6,5,5,6,6,6,6,6,6,6,6,6,7,6,7,6,5,6,6,310
S-4793025022,S-0359369084006234,other,4,6,4,5,6,4,4,5,5,5,4,5,5,5,6,6,5,5,5,6,5,5,5,5,4,220
S-4784025026,S-0359369085181903,other,6,6,7,6,7,6,9,8,6,5,7,8,6,7,6,7,14,13,34,13,14,9,10,6,6,4160
S-4673025027,S-0359369085139273,other,0,37,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,250
S-4725010101,S-0359369081388759,other,2,208,10,23,40,2,8,17,13,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,340
S-4677025028,S-0359369084262720,other,4,25,7,5,6,6,6,5,6,5,5,6,6,6,6,6,7,7,7,5,7,6,6,6,7,370
S-4784025026,S-0359369085181903,other,3,6,8,7,7,7,7,8,6,6,8,8,6,8,7,6,23,20,41,19,14,11,8,7,6,4170
S-4677025028,S-0359369084262720,other,4,26,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,7,6,8,6,6,7,6,6,360
S-4573025028,S-0359369085146039,other,8,11,12,10,11,18,19,20,18,23,41,40,87,150,38,29,19,17,12,12,10,10,10,11,9,2590
S-4885025022,S-0359369085176697,other,3,41,8,8,8,3,5,3,3,5,3,3,13,5,3,3,3,3,3,5,3,3,3,3,5,250
S-4677025028,S-0359369084287271,other,9,27,5,4,5,4,6,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,390
S-4885025022,S-0359369085096051,other,5,348,49,36,22,19,9,6,5,6,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,290
S-4677025028,S-0359369084287065,other,3,15,4,5,4,5,23,4,7,3,4,4,3,4,3,4,4,4,3,3,4,3,3,3,3,530
S-4687025030,S-0359369085166367,other,6,83,24,24,28,17,11,13,13,17,7,7,6,6,4,4,4,4,4,6,4,6,4,4,6,370
S-4677025033,S-0359369083953246,other,0,106,42,6,3,6,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,290
S-4413110100,S-0359369084113857,other,4,20,8,7,6,5,6,6,6,5,5,5,6,6,5,6,7,4,9,6,6,6,5,6,6,400
S-4885025022,S-0359369085127146,other,0,153,51,22,13,48,6,0,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,6,3,280
S-4677025029,S-0359369081312742,other,3,18,6,6,5,4,6,5,6,5,4,4,5,6,5,6,5,5,6,5,5,6,4,6,5,370
S-4677025028,S-0359369084287065,other,3,18,4,4,4,5,19,5,5,3,3,4,4,3,4,3,3,5,4,3,3,3,4,4,4,540
S-4677025029,S-0359369081377166,other,6,26,4,6,6,14,10,8,8,6,8,10,6,6,4,6,6,6,8,8,6,8,8,8,8,420
S-4677025033,S-0359369083953394,other,10,34,11,9,8,10,9,11,10,10,12,8,8,16,8,10,9,11,16,29,22,10,10,11,15,370
S-4885025022,S-0359369085170112,other,10,93,23,16,13,16,10,10,6,10,10,10,10,10,10,10,6,6,10,10,10,10,10,10,10,270
S-4885025022,S-0359369085192819,other,0,417,10,39,79,3,10,8,5,0,5,8,0,0,0,0,0,0,0,0,0,0,3,0,0,310
S-4677025029,S-0359369081376002,other,16,18,15,18,19,17,15,17,18,19,19,16,19,25,31,33,72,146,111,113,122,111,100,75,63,4220
S-2711010100,S-0359369085220404,other,0,74,15,4,0,7,0,0,0,11,0,0,11,0,0,0,0,4,0,7,7,4,0,0,11,270
S-4677025033,S-0359369081322261,other,5,6,5,5,5,5,5,6,5,5,5,5,5,7,6,5,6,5,5,6,6,5,6,6,6,390
S-4885025022,S-0359369085163984,other,0,122,49,16,10,23,3,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,3,3,280
S-4673025027,S-0359369085161442,other,0,25,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4793025022,S-0359369085866727,other,4,11,5,5,5,5,5,5,5,5,5,4,5,4,6,5,6,6,5,5,5,5,6,5,4,250
S-4885025022,S-0359369085155915,other,2,119,35,15,12,10,2,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,280
S-4885025022,S-0359369085195853,other,19,72,23,23,22,21,21,25,30,22,23,21,26,22,23,28,28,35,34,23,23,23,25,45,25,390
S-4784025026,S-0359369085142863,other,6,36,13,10,19,6,6,6,6,10,6,6,10,10,10,13,16,6,19,13,16,68,90,32,13,250
S-4677025029,S-0359369081312742,other,3,30,9,7,6,6,5,5,5,6,6,5,5,5,5,5,5,6,6,5,6,5,5,5,5,370
S-4673025027,S-0359369085116131,other,2,19,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,260
S-4677025028,S-0359369084287065,other,3,21,8,7,5,13,33,10,10,5,3,3,5,5,3,5,7,5,15,15,10,13,13,8,5,500
S-4885025022,S-0359369084032206,other,2,48,7,4,2,4,2,2,2,7,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,250
S-4677025028,S-0359369084264262,other,8,10,14,16,14,21,23,30,31,46,291,260,95,31,23,19,11,11,13,10,13,11,10,11,11,2210
S-4885025022,S-0359369085163984,other,4,101,29,11,7,29,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,0,7,7,280
S-4793025022,S-0359369085867584,other,3,29,3,5,5,5,3,5,5,3,5,5,5,5,5,6,5,5,5,5,3,3,3,5,5,240
S-4885025022,S-0359369085095020,other,19,188,26,23,25,25,22,23,22,23,23,23,45,31,25,25,23,23,26,43,75,38,34,21,25,270
S-4793025022,S-0359369085675482,other,3,60,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4793025022,S-0359369085860878,other,2,10,3,3,3,3,6,5,5,3,6,5,5,3,5,5,5,3,5,3,3,5,5,5,5,230
S-4677025029,S-0359369081377166,other,5,24,7,6,6,12,7,5,7,6,7,7,6,6,6,5,5,5,5,6,5,4,6,4,6,420
S-4885025022,S-0359369085188809,other,12,237,31,50,59,17,24,21,21,24,17,19,24,33,17,14,26,26,57,14,14,17,19,17,14,320
S-4885025022,S-0359369085144158,other,12,150,25,21,21,17,31,17,17,19,15,15,25,23,17,17,17,12,19,19,21,50,64,42,29,270
S-4784025026,S-0359369085181903,other,4,7,7,8,5,6,7,6,7,6,6,7,6,7,7,6,17,13,47,17,15,11,10,7,7,4180
S-4372025021,S-0359369085158232,other,16,29,9,9,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,260
S-4573025028,S-0359369085146039,other,9,9,10,13,13,17,20,22,22,25,47,46,99,133,37,28,16,15,11,13,10,11,9,10,11,2660
S-4677025033,S-0359369081322261,other,4,8,5,5,5,4,5,5,5,7,7,7,5,5,5,5,5,4,5,7,5,5,5,5,5,390
S-4673025027,S-0359369085219521,other,2,17,5,5,5,2,5,5,5,5,5,5,7,5,5,2,5,5,2,5,5,2,5,5,5,240
S-4677025029,S-0359369081312270,other,3,22,5,7,7,6,6,5,6,5,6,5,5,5,5,6,5,5,5,6,6,6,6,5,6,410
S-4793025022,S-0359369085099311,other,2,40,4,4,4,4,4,4,4,6,4,2,4,4,4,4,4,4,4,2,2,4,4,4,4,260
S-4677025029,S-0359369081333177,other,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,480
S-4721011100,S-0359369084144530,other,11,30,7,6,6,5,6,5,6,5,5,7,6,5,5,5,5,5,5,5,5,5,6,5,5,300
S-4573025028,S-0359369085097737,other,3,7,5,5,5,6,6,5,6,6,5,6,6,5,6,6,6,6,6,7,5,6,6,5,6,240
S-4372025021,S-0359369085158232,other,4,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,250
S-4673025027,S-0359369085143192,other,0,47,17,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4885025022,S-0359369085106124,other,10,293,28,36,41,15,18,15,15,10,13,13,18,15,10,18,13,15,10,39,31,26,23,8,18,320
S-4372025021,S-0359369085118491,other,3,10,4,4,3,4,4,6,4,4,4,4,4,4,4,3,3,4,4,4,4,4,6,4,4,240
S-4885025022,S-0359369085188320,other,17,44,20,20,22,15,20,22,22,24,20,22,27,20,20,17,20,20,27,44,59,78,71,37,29,260
S-4885025022,S-0359369085144158,other,12,119,27,17,17,17,36,17,14,17,17,15,27,20,19,17,17,15,15,20,22,44,49,54,25,270
S-4677025028,S-0359369084263520,other,4,12,4,6,4,5,6,4,5,5,6,6,5,5,5,5,5,6,5,5,5,5,5,5,5,380
S-4772025022,S-0359369084106224,other,4,10,4,5,6,6,5,6,6,5,6,5,6,5,6,5,6,5,7,6,6,6,6,5,6,430
S-4885025022,S-0359369085089627,other,2,19,2,2,2,6,2,2,2,2,8,6,2,2,2,2,2,2,2,2,2,4,2,2,2,420
S-4372025021,S-0359369085189039,other,3,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,6,4,6,6,6,380
S-4372025021,S-0359369085158232,other,23,35,12,12,6,4,4,4,4,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,260
S-4772025022,S-0359369084106224,other,3,9,4,5,4,4,4,5,4,4,5,5,4,5,4,6,5,5,6,5,4,5,5,5,5,430
S-4677025028,S-0359369084288048,other,4,215,6,5,6,6,6,5,6,6,4,6,5,6,7,5,6,6,6,7,6,6,7,5,7,310
S-4573025028,S-0359369085144976,other,11,11,13,12,11,16,16,20,17,20,31,26,37,106,71,47,23,18,17,10,13,13,14,14,9,2810
S-4885025022,S-0359369085169858,other,23,46,15,20,20,15,20,15,18,20,18,18,18,18,18,20,18,18,23,26,28,26,23,28,18,250
S-4673025027,S-0359369085176465,other,3,46,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,250
S-4677025028,S-0359369084287065,other,3,12,5,4,4,4,18,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,540
S-4885025022,S-0359369085169858,other,13,35,13,13,13,13,16,13,13,19,13,13,16,13,13,13,13,13,13,13,16,22,19,19,16,250
S-4677025029,S-0359369081333177,other,4,58,9,5,7,5,5,4,4,4,4,2,4,4,2,4,2,4,4,2,4,2,4,2,2,390
S-4885025022,S-0359369085182182,other,5,134,21,32,35,8,13,13,19,5,5,5,8,8,5,3,5,3,11,5,3,5,5,3,5,340
S-4677025029,S-0359369081333177,other,2,49,7,7,7,4,2,4,2,4,4,2,2,2,2,2,4,2,2,2,4,2,2,2,2,360
S-4372025021,S-0359369085176598,other,4,46,6,4,4,6,4,4,4,6,4,4,4,4,4,4,6,6,6,4,4,4,4,6,4,290
S-4793025022,S-0359369085868137,other,3,19,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,250
S-4677025029,S-0359369081376002,other,14,16,19,18,17,15,16,16,17,17,16,18,19,25,28,45,77,138,125,114,112,100,92,74,51,4030
S-4885025022,S-0359369085106124,other,3,376,20,37,28,6,14,9,9,9,11,11,9,11,11,14,11,11,11,46,31,14,17,6,23,320
S-4677025028,S-0359369084288048,other,5,205,5,6,6,6,6,6,4,6,5,6,6,6,6,6,6,6,6,5,6,6,5,6,6,300
S-4580025039,S-0359369083347373,other,7,38,24,9,7,5,9,7,5,7,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,390
S-4793025022,S-0359369084006234,other,4,10,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,4,4,4,5,4,220
S-4580025036,S-0359369083971610,other,5,88,10,11,11,13,11,10,10,10,11,9,10,9,11,12,12,20,28,15,15,16,13,11,11,400
S-4677025029,S-0359369081379006,other,3,11,6,5,6,5,7,6,5,6,5,7,6,5,5,6,5,6,7,7,6,5,6,5,5,400
S-4687025030,S-0359369085177745,other,4,16,6,6,5,5,5,6,6,6,5,6,6,5,6,6,6,5,5,6,5,5,6,6,5,250
S-4682025024,S-0359369085689376,other,2,27,5,3,3,5,5,5,5,5,5,5,10,5,5,3,3,5,5,5,5,5,5,6,5,240
S-4793025022,S-0359369084005897,other,3,12,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,5,5,4,5,4,5,5,4,240
S-4682025024,S-0359369085689376,other,31,37,16,16,16,19,18,23,21,23,27,29,169,27,24,18,16,18,19,21,31,45,32,92,34,2410
S-4677025028,S-0359369084275243,other,3,173,6,6,11,5,6,5,5,5,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,340
S-4682025024,S-0359369085696439,other,4,50,11,7,7,7,7,7,11,11,7,11,7,7,7,11,11,7,11,7,7,18,25,11,7,250
S-4885025022,S-0359369085151328,other,2,33,2,4,4,10,4,2,2,2,12,8,4,4,4,2,2,4,2,2,4,4,4,4,2,430
S-4885025022,S-0359369085164081,other,2,49,5,7,10,5,5,5,5,5,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,360
S-4673025027,S-0359369085087449,other,3,47,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4772025022,S-0359369084112271,other,4,106,5,5,4,4,4,5,5,5,6,5,6,6,5,5,4,6,4,6,5,5,5,5,6,320
S-4372025021,S-0359369085177604,other,4,8,5,5,5,6,5,5,4,4,5,4,4,5,4,5,5,5,5,6,5,5,6,5,5,410
S-4677025033,S-0359369083952271,other,17,31,26,29,26,31,24,24,24,26,27,25,20,30,16,21,26,35,181,54,56,37,34,34,26,4380
S-4687025030,S-0359369085177745,other,2,21,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,2,4,4,4,4,250
S-4885025022,S-0359369085130306,other,4,8,16,20,28,8,4,4,4,4,4,4,4,12,47,24,4,8,4,4,4,8,8,8,28,3050
S-4784025026,S-0359369085090617,other,2,13,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,390
S-4573025028,S-0359369085146146,other,8,59,48,14,25,14,11,11,11,8,8,6,8,6,3,3,3,3,3,3,6,6,6,6,6,250
S-4573025028,S-0359369085148811,other,6,19,9,6,9,6,6,3,6,6,6,6,6,3,6,6,6,6,3,3,3,6,9,6,3,250
S-4677025029,S-0359369081312742,other,4,51,9,9,9,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,380
S-4677025033,S-0359369081334654,other,2,66,6,8,10,4,4,4,6,8,2,2,2,2,4,2,2,2,2,4,4,2,2,2,2,360
S-4677025033,S-0359369083953394,other,0,31,3,3,5,3,3,3,3,18,3,0,3,3,0,3,3,3,3,3,3,3,3,3,0,370
S-4725010101,S-0359369081388759,other,5,131,18,26,39,5,13,21,23,10,5,5,8,3,3,3,3,3,3,3,3,3,3,3,5,350
S-4677025033,S-0359369083952271,other,10,32,15,18,21,20,17,18,19,24,16,14,14,53,13,16,16,37,166,48,32,37,33,28,18,4360
S-4885025022,S-0359369085190953,other,0,38,0,0,0,0,0,0,4,0,4,8,0,4,0,4,0,4,0,4,0,0,0,0,0,250
S-4885025022,S-0359369084032206,other,2,57,10,5,5,2,2,2,2,7,2,2,2,0,0,2,0,2,2,2,0,2,2,2,2,260
S-4772025022,S-0359369084110820,other,6,121,17,17,23,8,8,11,11,6,6,6,3,17,6,6,3,3,6,6,14,6,6,6,11,330
S-4784025026,S-0359369085092910,other,4,8,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,400
S-4573025028,S-0359369085146146,other,3,59,34,14,8,11,6,11,11,14,8,8,6,6,3,3,3,6,6,6,6,6,6,6,6,250
S-4772025022,S-0359369084113196,other,4,14,6,5,6,6,5,5,6,6,6,6,6,5,5,4,5,5,6,5,5,5,5,5,6,360
S-4372025021,S-0359369085136824,other,3,19,5,3,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,5,260
S-4677025029,S-0359369081312270,other,5,30,7,6,6,5,3,6,5,5,5,5,5,6,6,5,6,6,5,3,5,6,6,6,6,420
S-4793025022,S-0359369085867584,other,2,31,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,240
S-4372025021,S-0359369085156590,other,4,8,5,6,6,7,7,6,6,5,6,5,6,6,6,6,6,6,7,7,6,6,7,6,7,240
S-4784025026,S-0359369085142863,other,10,38,16,10,16,10,10,10,10,10,6,10,10,10,10,13,16,10,19,16,16,67,92,25,13,250
S-4677025033,S-0359369083953246,other,0,103,50,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
S-4772025022,S-0359369084112271,other,4,242,5,7,5,5,5,5,5,4,5,5,5,6,5,5,5,5,6,6,6,6,5,5,6,310
S-4784025026,S-0359369085142863,other,6,36,12,9,9,6,9,9,6,6,6,9,6,6,6,9,9,6,12,9,15,103,142,18,15,250
S-4677025033,S-0359369081366037,other,2,105,4,5,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,5,5,5,4,5,5,360
S-4682025024,S-0359369085688386,other,0,41,5,3,3,3,3,3,3,5,3,3,3,3,0,3,0,0,3,0,0,0,0,3,0,250
S-4772025022,S-0359369084112784,other,16,30,18,20,22,17,16,16,20,21,28,20,18,83,17,17,16,19,22,35,20,20,17,19,37,2720
S-4772025022,S-0359369084117072,other,5,90,6,5,6,5,4,5,5,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,5,320
S-4885025022,S-0359369085095020,other,22,152,26,22,22,22,20,16,22,24,22,20,44,28,26,22,20,28,34,50,80,44,44,30,30,250
S-4885025022,S-0359369085106124,other,8,302,23,35,30,10,18,13,13,13,13,13,13,15,13,18,13,13,10,48,33,25,23,10,20,320
S-4793025022,S-0359369085711725,other,2,51,8,4,4,4,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,2,2,2,240
S-4725010101,S-0359369081388759,other,2,116,14,19,33,2,7,19,19,9,2,2,9,2,2,2,2,0,2,2,2,2,2,2,2,340
