site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4677025028,S-0359369084275144,noise,8,73,6,7,8,6,7,6,7,6,8,6,6,7,7,6,6,5,7,9,8,9,7,7,7,340
S-4673025027,S-0359369085702948,noise,0,51,7,4,4,4,4,15,18,4,7,7,0,4,0,0,0,0,0,0,0,4,4,0,0,240
S-4673025027,S-0359369085172498,noise,4,37,4,4,4,0,4,19,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085084776,noise,0,165,64,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,300
S-4372025021,S-0359369085121859,noise,4,9,6,5,6,5,6,7,6,6,5,6,5,6,6,6,6,6,6,5,6,8,6,8,7,260
S-4677025028,S-0359369083465357,noise,3,188,6,10,15,5,5,5,4,5,4,4,4,5,4,5,4,4,4,5,5,5,5,4,5,340
S-4784025026,S-0359369085118368,noise,4,17,4,4,4,5,5,6,5,2,5,4,5,4,5,5,4,4,4,5,4,5,4,5,5,240
S-4784025026,S-0359369085143259,noise,2,30,2,2,4,9,2,2,2,4,6,6,2,2,2,2,4,2,2,2,2,4,4,4,2,420
S-4677025033,S-0359369083951794,noise,4,12,7,7,6,6,7,9,7,6,6,6,6,6,10,6,9,15,15,10,13,10,7,7,6,460
S-4772025022,S-0359369084104443,noise,2,118,4,9,15,2,2,4,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,370
S-4372025021,S-0359369085137418,noise,3,43,7,7,4,5,5,4,7,7,5,4,5,7,4,8,5,4,5,5,7,5,7,7,7,260
S-4372025021,S-0359369085121859,noise,5,11,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,7,5,6,6,7,6,5,260
S-4885025022,S-0359369085150734,noise,2,41,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,430
S-4372025021,S-0359369085158620,noise,0,42,5,3,3,3,0,0,0,5,0,0,5,0,0,0,3,0,3,0,0,3,0,0,3,270
S-4673025027,S-0359369085148480,noise,0,28,6,3,0,3,0,6,6,9,3,6,6,3,0,3,3,3,6,3,0,3,3,6,3,260
S-4682025024,S-0359369085686448,noise,0,60,6,9,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,270
S-4372025021,S-0359369085158620,noise,3,23,5,3,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,270
S-4673025027,S-0359369085126874,noise,0,29,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4673025027,S-0359369085129829,noise,4,17,4,4,6,6,4,4,4,6,4,4,6,4,6,6,6,4,4,4,4,6,4,6,6,250
S-4793025022,S-0359369085715999,noise,3,33,6,6,5,5,6,5,6,5,5,5,4,5,5,4,4,5,4,5,4,5,5,5,6,280
S-4784025026,S-0359369085146591,noise,0,28,7,3,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085121859,noise,2,25,5,4,5,5,4,5,5,4,4,5,4,4,5,5,5,5,5,13,11,23,18,5,5,260
S-4673025027,S-0359369085184105,noise,3,33,5,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,240
S-4677025033,S-0359369081334563,noise,4,18,5,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,13,5,5,4,4,5,7,390
S-4372025021,S-0359369085128045,noise,0,69,0,0,0,0,5,0,15,15,0,0,10,5,0,0,0,0,0,0,0,0,10,10,0,360
S-4673025027,S-0359369085129829,noise,2,21,2,2,2,5,2,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,5,5,250
S-4673025027,S-0359369085164719,noise,4,55,16,8,4,4,4,8,8,4,4,8,0,4,0,0,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085082788,noise,4,17,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,260
S-4784025026,S-0359369085176879,noise,2,68,4,4,4,4,4,4,4,2,4,4,4,2,6,4,4,4,4,4,4,4,4,4,4,280
S-4372025021,S-0359369085139877,noise,3,65,8,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,6,5,5,6,5,4,290
S-4673025027,S-0359369085172498,noise,0,41,4,4,0,4,4,19,15,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,240
S-4793025022,S-0359369085712038,noise,0,24,0,0,0,0,5,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085175715,noise,0,31,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4784025026,S-0359369085182018,noise,4,66,18,10,6,6,4,6,4,4,4,4,4,6,4,6,6,6,6,6,6,4,4,6,6,280
S-4673025027,S-0359369085166276,noise,2,12,4,4,6,4,6,4,4,4,4,4,4,6,4,4,4,6,6,4,4,6,6,4,4,240
S-4677025033,S-0359369083951794,noise,4,7,6,6,5,5,5,6,6,5,5,6,6,5,5,5,5,6,5,5,5,6,5,5,5,440
S-4673025027,S-0359369085197958,noise,2,35,5,4,4,4,4,4,5,5,4,4,5,5,5,4,4,4,4,7,5,9,9,5,5,270
S-4784025026,S-0359369085182018,noise,4,57,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,4,4,4,270
S-4886025023,S-0359369085124069,noise,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,110
S-4673025027,S-0359369085135214,noise,0,75,11,7,4,11,4,0,0,7,0,0,7,0,0,0,0,7,0,11,11,0,0,0,14,270
S-4372025021,S-0359369085082788,noise,2,18,4,2,4,2,2,4,4,4,4,4,2,2,4,4,2,4,4,2,4,4,2,4,2,240
S-4677025033,S-0359369081334563,noise,2,20,4,4,4,4,2,2,2,4,4,4,2,4,2,2,4,2,8,4,4,2,4,4,4,400
S-4677025028,S-0359369084287966,noise,4,30,4,7,7,5,5,5,5,4,5,5,5,7,5,5,4,4,5,5,4,5,5,5,5,400
S-4784025026,S-0359369085176879,noise,0,77,15,3,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4677025028,S-0359369083465357,noise,4,305,8,12,14,6,5,5,6,5,5,5,5,5,4,5,5,5,5,5,4,5,5,6,5,310
S-4372025021,S-0359369085106629,noise,23,15,5,4,4,5,7,5,7,5,5,7,5,4,5,5,5,5,5,7,7,5,4,5,5,60
S-4372025021,S-0359369085152300,noise,3,30,6,6,6,6,6,9,6,3,6,6,9,3,6,6,6,3,6,6,6,6,6,9,15,240
S-4580025036,S-0359369084272448,noise,3,17,4,4,4,8,8,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,5,5,490
S-4571025029,S-0359369083989497,noise,0,36,16,7,3,7,7,10,10,7,7,7,3,3,3,3,0,0,0,0,0,0,0,3,0,250
S-4372025021,S-0359369085167001,noise,4,27,4,6,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,4,6,4,4,6,6,250
S-4372025021,S-0359369085121859,noise,3,11,5,5,5,5,5,3,5,5,5,6,5,5,5,5,5,5,5,5,6,6,5,8,6,260
S-4784025026,S-0359369085191688,noise,12,78,22,16,12,9,9,9,12,9,6,9,6,6,3,3,3,3,3,3,6,6,6,6,6,260
S-4372025021,S-0359369085167001,noise,4,30,4,4,4,4,4,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,6,6,6,250
S-4677025028,S-0359369084287966,noise,4,25,5,6,5,5,5,5,5,6,5,5,4,6,5,5,5,6,4,5,6,5,5,5,5,410
S-4673025027,S-0359369085175475,noise,2,12,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,4,6,6,6,4,4,4,4,240
S-4772025022,S-0359369084111463,noise,5,26,7,5,6,5,5,5,6,6,6,5,6,6,5,6,6,5,6,5,5,6,5,6,6,360
S-4886025023,S-0359369085185714,noise,14,33,24,29,21,19,17,21,19,14,22,17,15,17,17,21,17,21,17,14,14,24,21,17,15,400
S-4886025023,S-0359369085126023,noise,5,98,7,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,320
S-4372025021,S-0359369085121859,noise,4,16,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5,5,5,6,6,5,6,6,6,260
S-4784025026,S-0359369085118368,noise,6,74,20,11,9,6,3,9,9,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,250
S-4372025021,S-0359369085138887,noise,5,14,6,7,6,6,6,5,7,7,6,5,5,7,6,7,6,5,7,8,6,7,7,7,7,250
S-4673025027,S-0359369085151740,noise,4,15,6,6,5,5,6,5,7,6,7,6,12,6,6,6,6,7,6,6,6,6,6,6,7,230
S-4677025028,S-0359369084275144,noise,7,64,4,4,7,4,4,4,4,4,4,6,4,3,6,4,4,4,6,4,4,6,6,6,6,340
S-4571025029,S-0359369083989497,noise,0,39,8,4,4,4,4,8,8,8,8,8,4,4,4,4,0,0,0,4,4,4,4,4,4,250
S-4677025033,S-0359369081334563,noise,2,15,5,4,5,4,4,4,4,4,2,2,4,4,4,4,4,4,11,5,4,4,4,4,4,390
S-4793025022,S-0359369085860290,noise,5,7,5,5,5,5,6,4,5,6,5,5,5,5,5,5,7,5,6,6,5,5,5,6,5,230
S-4673025027,S-0359369085148480,noise,0,22,10,3,3,6,3,6,6,10,6,6,3,3,3,3,3,3,3,3,3,3,3,6,3,250
S-4372025021,S-0359369085142590,noise,2,94,17,21,21,11,6,6,6,4,2,2,2,2,2,4,4,4,2,4,4,2,4,4,4,330
S-4372025021,S-0359369085137418,noise,5,30,3,5,5,6,5,6,5,5,6,6,6,6,6,6,6,5,5,6,7,6,7,6,7,260
S-4372025021,S-0359369085129142,noise,4,7,6,5,6,6,5,5,6,6,6,5,6,6,5,6,5,6,6,6,6,6,6,7,6,120
S-4372025021,S-0359369085082788,noise,2,22,4,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,2,4,2,4,2,250
S-4372025021,S-0359369085121859,noise,3,14,6,4,6,6,4,4,6,6,6,6,4,4,6,4,4,4,4,6,4,6,7,6,6,260
S-4784025026,S-0359369085162549,noise,0,32,3,3,3,0,3,6,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,240
S-4772025022,S-0359369084104443,noise,3,39,4,4,5,5,4,4,5,5,5,4,5,6,5,4,5,5,6,5,6,5,6,4,6,370
S-4673025027,S-0359369085094817,noise,35,40,22,22,22,15,15,12,15,15,12,15,15,12,10,7,7,7,7,12,10,10,12,7,17,140
S-4372025021,S-0359369085082788,noise,2,18,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,260
S-4793025022,S-0359369085861009,noise,0,68,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,250
S-4673025027,S-0359369085702948,noise,2,53,6,4,4,4,4,6,6,4,4,2,4,6,4,2,4,4,4,6,6,6,6,4,4,250
S-4372025021,S-0359369085177992,noise,10,72,13,13,16,10,13,13,10,13,10,7,10,7,10,7,7,7,10,7,7,10,7,7,10,350
S-4372025021,S-0359369085152300,noise,4,25,7,4,4,7,7,11,7,7,4,4,11,4,7,7,4,4,4,4,4,4,7,7,14,240
S-4571025029,S-0359369084044417,noise,28,6,5,3,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,5,60
S-4372025021,S-0359369085157606,noise,3,47,6,4,4,6,4,6,4,4,4,4,6,4,3,4,4,6,6,4,6,6,6,4,4,280
S-4372025021,S-0359369085139810,noise,3,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,240
S-4772025022,S-0359369084111463,noise,4,30,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,5,5,5,5,360
S-4784025026,S-0359369085184170,noise,2,18,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,5,2,2,2,2,2,2,2,250
S-4673025027,S-0359369085172498,noise,4,39,8,4,0,0,4,20,27,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085139778,noise,3,24,5,5,5,5,5,5,5,6,6,5,5,6,7,6,6,5,5,5,5,6,6,6,6,270
S-4372025021,S-0359369085158620,noise,6,37,6,4,4,6,4,4,4,8,4,2,6,2,2,2,4,4,2,2,2,4,4,2,4,270
S-4372025021,S-0359369085129142,noise,3,9,4,7,4,5,7,4,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,240
S-4673025027,S-0359369085166276,noise,3,9,5,5,6,5,5,5,3,5,5,6,5,5,5,5,6,5,6,6,6,5,6,5,6,240
S-4372025021,S-0359369085106629,noise,81,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
S-4784025026,S-0359369085182224,noise,2,19,5,12,21,7,9,5,5,7,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,420
S-4673025027,S-0359369085714323,noise,3,86,6,6,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,0,0,3,3,3,3,250
S-4886025023,S-0359369085185714,noise,18,59,43,49,26,23,15,13,13,10,8,8,5,5,3,3,3,3,5,3,5,3,3,3,5,110
S-4372025021,S-0359369085137418,noise,9,50,18,15,12,15,18,12,12,12,12,12,12,12,9,12,15,15,18,12,12,18,15,23,12,260
S-4372025021,S-0359369085137418,noise,11,58,18,18,13,13,18,13,11,16,16,13,18,16,16,11,16,13,29,16,18,33,38,49,11,250
S-4784025026,S-0359369085182984,noise,4,10,6,5,5,5,6,6,6,5,5,6,8,6,7,7,6,5,6,6,7,6,6,6,6,250
S-4886025023,S-0359369085124069,noise,3,13,3,3,3,3,5,5,3,3,3,3,5,3,5,3,5,3,5,5,5,5,3,5,3,110
S-4677025028,S-0359369083976205,noise,14,143,16,20,27,16,16,14,16,25,14,16,25,14,16,14,59,14,39,51,51,14,14,16,37,320
S-4372025021,S-0359369085142590,noise,2,157,7,7,13,4,2,4,2,4,2,2,4,2,2,2,4,2,2,2,4,2,2,2,2,330
S-4784025026,S-0359369085184170,noise,2,18,2,4,4,4,4,4,4,4,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,250
S-4673025027,S-0359369085172498,noise,4,43,4,4,0,0,4,19,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4793025022,S-0359369084007737,noise,0,26,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,240
S-4784025026,S-0359369085185078,noise,0,30,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,3,6,250
S-4784025026,S-0359369085090211,noise,4,47,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,280
S-4784025026,S-0359369085182224,noise,2,15,4,6,4,4,4,4,4,6,6,6,4,4,4,4,4,6,4,4,6,6,8,4,4,420
S-4372025021,S-0359369085120042,noise,50,32,12,6,6,3,12,3,9,3,3,9,3,6,6,3,3,3,3,3,3,3,3,3,3,60
S-4673025027,S-0359369085135750,noise,4,15,6,7,6,6,6,6,6,7,9,7,24,7,7,12,6,6,7,7,6,10,10,13,7,240
S-4793025022,S-0359369085860050,noise,0,52,7,3,3,3,3,3,0,3,3,3,0,3,3,0,0,3,3,0,0,3,3,0,3,260
S-4372025021,S-0359369085139810,noise,3,18,3,3,5,3,3,5,5,3,3,3,3,3,3,3,3,3,5,5,3,5,3,3,5,240
S-4573025028,S-0359369085134522,noise,3,86,14,13,13,3,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,3,6,4,340
S-4677025033,S-0359369081334563,noise,3,37,6,6,12,6,6,6,6,12,6,6,3,9,6,3,6,6,9,6,6,6,6,6,9,390
S-4784025026,S-0359369085182224,noise,3,15,5,5,5,7,5,5,5,5,5,5,5,5,3,3,3,5,3,5,3,5,5,3,3,420
S-4784025026,S-0359369085090211,noise,4,34,4,5,6,6,4,5,6,4,4,5,5,5,5,5,5,6,5,5,5,6,6,6,6,280
S-4793025022,S-0359369085712038,noise,0,28,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085128045,noise,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
S-4372025021,S-0359369085129142,noise,3,8,5,7,7,5,5,5,5,5,7,5,7,5,7,5,7,5,5,5,7,5,4,7,5,240
S-4372025021,S-0359369085129142,noise,4,7,5,5,6,6,6,5,5,5,6,6,5,5,5,6,6,6,7,5,6,7,6,7,6,240
S-4784025026,S-0359369085184170,noise,2,21,4,2,2,2,2,2,2,2,4,4,2,2,2,4,2,4,4,2,2,2,4,4,2,240
S-4372025021,S-0359369085188908,noise,4,12,5,5,5,5,5,5,6,5,5,5,4,6,5,5,5,5,5,4,5,5,5,5,4,360
S-4372025021,S-0359369085152300,noise,4,22,4,4,7,4,4,11,14,4,7,4,7,7,4,4,4,7,4,7,7,4,4,7,11,240
S-4673025027,S-0359369085714323,noise,3,104,8,8,3,5,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,250
S-4372025021,S-0359369085157606,noise,3,25,5,5,5,5,5,5,3,5,5,5,5,3,6,5,5,5,5,5,5,5,5,5,5,280
S-4372025021,S-0359369085085856,noise,3,8,5,6,5,6,5,6,6,4,5,6,5,5,5,4,6,5,6,4,5,6,6,5,5,240
S-4684025022,S-0359369085722748,noise,0,96,48,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
S-4372025021,S-0359369085121958,noise,4,37,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,250
S-4793025022,S-0359369085715072,noise,3,35,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,240
S-4372025021,S-0359369085152573,noise,8,9,13,9,10,14,19,18,18,19,37,40,76,215,33,24,19,15,12,10,9,9,8,9,6,2660
S-4784025026,S-0359369085146591,noise,0,23,7,7,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4793025022,S-0359369085712038,noise,0,23,0,0,0,0,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4573025028,S-0359369085187231,noise,3,18,3,6,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,3,5,6,5,5,3,250
S-4573025028,S-0359369085134522,noise,3,44,6,8,8,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,410
S-4372025021,S-0359369085085856,noise,4,8,6,7,6,7,7,6,8,8,7,7,7,7,5,6,7,7,5,7,6,6,8,8,8,240
S-4372025021,S-0359369085121859,noise,2,37,4,4,7,4,2,4,4,4,4,4,4,4,7,4,2,4,4,11,13,15,18,4,4,260
S-4772025022,S-0359369084104443,noise,3,54,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,370
S-4784025026,S-0359369085182224,noise,4,14,5,5,5,5,5,4,4,5,5,5,5,4,5,5,4,5,5,4,7,5,5,5,5,420
S-4372025021,S-0359369085130066,noise,3,46,6,6,4,6,4,6,4,3,7,6,4,6,4,4,4,4,6,6,6,7,6,3,4,290
S-4372025021,S-0359369085157606,noise,4,17,6,6,6,6,5,6,5,6,6,4,6,6,5,6,5,6,6,6,7,6,6,5,6,280
S-4682025024,S-0359369085686448,noise,0,80,9,6,6,3,0,3,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,3,0,270
S-4784025026,S-0359369085176879,noise,4,30,5,6,5,4,5,6,5,5,6,5,6,7,6,6,5,6,5,6,6,6,5,6,6,280
S-4684025022,S-0359369085722748,noise,0,101,71,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,290
S-4673025027,S-0359369085164719,noise,0,54,12,4,0,4,4,8,8,4,4,8,0,4,0,0,0,0,0,0,0,0,0,0,0,250
S-4677025029,S-0359369081372829,noise,5,11,7,7,6,26,6,6,5,5,5,7,7,5,6,6,6,6,7,6,6,6,5,7,7,360
S-4677025033,S-0359369081334563,noise,3,17,4,6,4,4,4,4,4,7,3,4,4,4,6,3,6,4,8,6,4,4,4,3,4,390
S-4677025028,S-0359369084271200,noise,5,27,6,6,6,5,6,7,5,5,5,6,5,6,5,5,5,6,7,5,6,6,6,5,6,360
S-4673025027,S-0359369085842520,noise,3,11,5,6,5,5,3,5,5,5,5,5,5,5,5,5,6,5,6,5,5,5,3,5,5,250
S-4372025021,S-0359369085138887,noise,5,18,5,5,8,6,5,5,5,6,6,6,6,6,5,5,5,6,5,6,5,5,6,6,5,250
S-4677025028,S-0359369083976205,noise,13,469,57,18,15,20,13,37,42,13,18,15,18,15,26,11,46,20,40,71,33,13,11,22,35,320
S-4372025021,S-0359369085142590,noise,2,128,17,21,30,8,6,6,4,2,4,2,4,4,4,4,4,4,4,8,6,4,4,4,4,330
S-4372025021,S-0359369085106629,noise,71,17,13,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,60
S-4793025022,S-0359369085715072,noise,0,31,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4677025033,S-0359369081334563,noise,4,22,9,7,9,9,6,9,6,6,6,6,6,6,6,6,6,6,15,6,6,6,6,4,7,390
S-4372025021,S-0359369085121958,noise,2,47,7,2,2,5,2,2,2,5,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,260
S-4682025024,S-0359369085844138,noise,4,83,19,15,11,8,4,8,6,6,4,4,2,2,2,2,2,2,2,2,2,2,2,0,2,250
S-4784025026,S-0359369085162549,noise,0,26,3,0,3,0,3,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085131304,noise,6,20,8,9,8,6,6,8,6,7,8,8,9,11,6,8,7,7,7,9,9,14,9,8,7,290
S-4372025021,S-0359369085152573,noise,8,9,10,10,9,15,14,21,17,19,44,45,81,128,33,23,14,12,10,10,9,9,9,9,8,2580
S-4573025028,S-0359369085187231,noise,3,14,5,6,4,5,5,4,6,5,5,5,4,5,5,4,6,4,6,4,5,6,5,5,5,250
S-4571025029,S-0359369084041017,noise,0,107,6,13,26,0,3,13,16,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,350
S-4580025036,S-0359369084274121,noise,18,39,9,9,9,6,6,9,6,6,12,12,15,24,21,30,48,21,12,12,12,9,9,9,9,3540
S-4784025026,S-0359369085162549,noise,0,31,3,3,3,3,5,5,3,0,3,3,0,3,3,3,0,0,0,3,3,3,0,3,0,240
S-4571025029,S-0359369083989497,noise,0,50,13,7,3,7,3,7,10,7,7,10,3,3,0,3,3,3,3,3,3,0,3,3,3,250
S-4682025024,S-0359369085686448,noise,0,73,9,6,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,270
S-4784025026,S-0359369085084776,noise,0,157,47,9,3,3,3,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,0,3,300
S-4886025023,S-0359369085126023,noise,3,125,12,6,12,3,9,9,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,320
S-4784025026,S-0359369085084776,noise,3,121,21,13,8,10,3,3,3,8,3,3,3,3,3,0,3,0,0,3,3,3,0,3,3,250
S-4886025023,S-0359369085185714,noise,3,14,10,14,42,7,10,10,10,10,7,7,7,3,7,7,3,3,7,3,3,3,3,7,7,430
S-4372025021,S-0359369085152300,noise,3,28,7,3,3,3,3,14,14,3,3,7,7,7,3,3,3,3,3,3,7,7,3,3,7,240
S-4793025022,S-0359369085863757,noise,4,12,6,6,5,6,7,6,5,6,5,6,4,6,5,5,7,6,7,6,6,7,6,4,7,280
S-4677025028,S-0359369084275144,noise,7,45,5,5,7,6,5,5,6,5,5,6,5,5,6,5,6,6,6,7,7,7,5,5,5,340
S-4573025028,S-0359369085117717,noise,4,30,4,5,5,5,5,5,5,5,6,5,5,5,4,4,5,5,5,4,6,6,5,4,6,250
S-4372025021,S-0359369085082788,noise,3,20,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,250
S-4673025027,S-0359369085166276,noise,3,11,5,5,5,6,5,5,5,5,5,5,6,6,5,3,5,5,6,5,5,6,5,5,6,240
S-4673025027,S-0359369085842520,noise,3,15,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,240
S-4573025028,S-0359369085146179,noise,0,61,18,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4784025026,S-0359369085185078,noise,0,31,4,0,0,0,0,0,0,0,4,19,0,4,0,0,0,0,0,0,4,0,0,0,0,250
S-4413110100,S-0359369084647912,noise,2,20,2,2,2,13,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,440
S-4372025021,S-0359369085177992,noise,13,67,13,17,20,10,17,13,13,10,10,10,10,7,10,7,7,7,10,10,7,7,7,10,10,350
S-4677025028,S-0359369083928222,noise,5,12,5,7,9,7,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,5,2,2,120
S-4571025029,S-0359369084041017,noise,0,96,7,14,25,0,4,11,11,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,350
S-4885025022,S-0359369085150734,noise,2,39,4,5,5,4,4,4,4,2,4,2,4,4,4,4,4,2,4,2,4,4,4,4,4,420
S-4885025022,S-0359369085150734,noise,2,57,4,4,4,2,2,2,2,4,2,4,2,2,2,4,2,4,2,4,2,4,4,4,4,390
S-4372025021,S-0359369085129142,noise,3,10,3,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,240
S-4372025021,S-0359369085139810,noise,0,20,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,6,3,3,240
S-4372025021,S-0359369085188908,noise,2,27,6,4,6,4,4,6,4,8,4,4,4,4,4,4,4,6,4,4,4,6,4,6,4,360
S-4784025026,S-0359369085175715,noise,0,5,0,5,18,5,0,5,14,0,37,5,0,9,14,0,0,5,5,0,0,0,0,0,0,240
S-4571025029,S-0359369084044417,noise,17,17,6,4,5,4,5,5,4,5,4,6,4,4,5,5,5,4,5,5,5,6,5,4,5,60
S-4413110100,S-0359369084647912,noise,2,7,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,430
S-4673025027,S-0359369085126874,noise,0,29,0,0,0,0,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085130066,noise,3,65,8,6,6,5,5,3,5,5,5,5,5,3,5,5,5,6,5,5,5,6,6,5,5,270
S-4673025027,S-0359369085197958,noise,5,39,5,2,5,2,5,2,2,5,5,2,2,5,5,5,2,5,5,5,5,9,9,5,2,270
S-4677025028,S-0359369083465357,noise,4,315,6,14,16,5,5,5,5,4,5,4,5,4,4,4,4,5,5,5,4,4,5,4,4,350
S-4673025027,S-0359369085184105,noise,0,36,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,240
S-4372025021,S-0359369085177992,noise,7,61,17,14,20,10,10,10,10,10,7,7,7,3,7,7,7,7,17,10,7,7,7,7,7,350
S-4784025026,S-0359369085084776,noise,3,70,17,7,4,7,4,4,4,4,4,6,6,4,6,4,4,6,4,4,6,6,6,4,6,290
