site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-2911010107,S-0359369084050547,normal,4,8,5,6,7,5,6,6,6,6,6,6,7,6,6,5,6,7,6,6,6,6,6,6,7,260
S-2711010100,S-0359369084035985,normal,4,88,6,6,7,7,6,6,6,6,5,6,7,6,5,6,7,6,6,6,5,6,7,6,6,320
S-2911010107,S-0359369084032750,normal,4,91,6,7,6,5,6,6,7,7,6,6,6,6,6,5,6,6,6,5,6,7,6,6,6,270
S-4571025029,S-0359369084042049,normal,4,77,6,5,6,5,6,6,6,6,5,6,6,6,6,5,6,6,5,6,5,6,7,7,5,310
S-4571025029,S-0359369084048277,normal,5,13,7,7,7,8,7,5,7,8,7,7,7,7,10,6,8,6,7,7,8,12,14,8,9,260
S-4571025029,S-0359369084048327,normal,4,17,7,6,5,6,5,5,6,5,5,5,4,4,7,5,5,5,6,5,5,6,4,5,5,280
S-2711010100,S-0359369085125785,normal,4,117,6,6,6,6,6,6,6,6,5,6,6,5,5,5,6,5,5,5,6,7,6,6,6,300
S-2711010100,S-0359369084048707,normal,4,21,6,5,6,6,5,5,4,4,6,6,4,5,5,4,5,5,5,4,5,5,5,4,5,440
S-4521010100,S-0359369084092960,normal,4,17,5,4,5,6,5,6,5,5,6,5,5,5,5,5,6,5,7,5,5,5,5,5,5,450
S-4521010100,S-0359369084093513,normal,5,6,5,5,5,6,6,5,5,6,6,5,6,7,5,6,5,5,7,6,6,5,6,6,6,410
S-4571025029,S-0359369084043716,normal,4,9,9,7,6,6,6,6,5,6,6,5,9,6,7,6,6,6,6,8,7,8,9,8,5,250
S-4571025029,S-0359369084037072,normal,3,120,6,5,6,5,4,5,5,6,4,4,5,6,5,5,6,6,6,6,6,6,5,5,6,310
S-4521010100,S-0359369084102561,normal,4,25,5,5,6,6,6,5,5,6,6,7,6,5,5,6,5,7,6,6,5,5,5,5,5,260
S-4571025029,S-0359369084041173,normal,4,33,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,6,6,6,5,5,6,330
S-4571025029,S-0359369084051941,normal,4,10,6,5,5,6,6,9,8,7,8,7,8,8,5,8,6,6,7,8,6,9,8,8,6,260
S-2711010100,S-0359369085118780,normal,4,5,6,6,7,5,5,5,5,6,5,6,6,5,6,5,5,6,6,6,5,6,6,5,5,440
S-2711010100,S-0359369084036934,normal,4,11,5,6,6,7,5,5,5,4,5,4,5,5,7,6,6,5,5,5,5,6,6,7,5,360
S-4571025029,S-0359369084037551,normal,4,97,6,6,5,5,5,5,6,6,7,6,5,6,5,6,6,5,6,6,6,6,6,7,6,310
S-4571025029,S-0359369084041967,normal,4,6,5,5,6,5,5,6,5,5,6,5,5,6,6,6,5,6,5,5,6,6,5,7,6,250
S-4521010100,S-0359369084096201,normal,4,5,5,5,6,5,6,5,6,6,6,6,5,6,6,5,6,5,6,6,5,6,6,6,6,440
S-4571025029,S-0359369084035308,normal,5,5,5,5,5,6,6,5,6,7,5,5,5,6,6,6,6,6,6,6,7,6,7,6,5,250
S-2711010100,S-0359369084048707,normal,4,6,5,6,7,6,5,5,5,6,5,6,6,6,5,6,5,6,5,6,6,6,6,6,5,420
S-2911010107,S-0359369084034608,normal,4,9,5,5,7,6,6,5,5,5,6,6,5,5,5,6,5,6,6,6,6,6,5,6,6,270
S-4571025029,S-0359369084041082,normal,6,49,8,9,8,6,8,7,9,10,8,9,8,8,7,6,7,13,14,7,7,7,7,8,8,340
S-4521010100,S-0359369084093406,normal,4,13,6,9,7,4,6,5,6,6,6,4,6,5,4,6,5,5,7,6,6,6,6,6,5,410
S-4571025029,S-0359369084049663,normal,4,9,6,5,5,5,6,4,4,7,5,5,5,7,6,6,6,5,6,5,5,7,6,5,6,260
S-4571025029,S-0359369084051875,normal,5,26,6,6,6,5,7,6,6,5,6,5,6,5,4,6,5,5,4,5,5,6,5,6,5,260
S-4571025029,S-0359369084044318,normal,4,43,6,6,7,6,7,7,8,8,19,21,30,20,7,6,11,14,29,37,37,32,30,9,13,290
S-2711010100,S-0359369085095012,normal,5,6,6,6,6,6,6,6,6,5,5,6,5,6,5,5,5,6,5,6,5,5,6,6,5,420
S-2711010100,S-0359369084049317,normal,4,95,16,15,9,7,7,6,6,6,5,6,5,6,6,6,6,5,5,5,6,4,6,5,6,300
S-2711010100,S-0359369084039250,normal,5,13,6,6,5,6,7,6,6,6,7,6,6,5,6,6,5,7,5,6,6,6,6,6,7,420
S-2711010100,S-0359369085090005,normal,2,16,4,4,4,4,4,2,2,4,4,4,4,2,4,4,4,4,4,4,4,2,4,2,4,420
S-2911010107,S-0359369084051008,normal,4,8,5,5,7,5,7,5,6,6,6,6,6,6,5,6,6,6,6,7,6,6,5,6,7,260
S-4571025029,S-0359369084043989,normal,4,63,9,8,6,5,6,5,5,6,5,5,5,5,5,6,4,6,5,6,8,7,5,6,5,300
S-2911010107,S-0359369084041819,normal,3,23,6,6,5,6,6,5,7,5,6,6,6,5,6,7,6,7,6,6,6,6,6,6,5,400
S-2911010107,S-0359369084047923,normal,5,8,6,6,6,5,5,6,5,6,5,6,6,5,6,5,6,6,6,6,6,5,6,6,6,250
S-4571025029,S-0359369084048277,normal,5,27,8,7,8,7,6,9,9,7,6,6,11,7,11,8,6,6,6,8,13,21,25,8,9,260
S-4571025029,S-0359369084036223,normal,4,13,6,6,6,6,6,6,6,7,6,6,5,6,6,7,5,6,6,7,6,7,6,6,5,280
S-2911010107,S-0359369084030788,normal,5,61,10,9,12,7,6,7,8,7,5,6,6,6,4,6,7,9,7,5,6,6,5,10,6,390
S-2911010107,S-0359369084049630,normal,4,8,5,6,6,5,6,6,7,6,6,6,6,6,7,5,6,6,6,6,6,6,7,5,7,270
S-4571025029,S-0359369084020284,normal,4,7,5,6,6,7,5,6,5,6,5,6,5,6,5,5,5,7,6,5,5,6,7,6,6,250
S-2911010107,S-0359369084048335,normal,4,19,11,9,5,4,6,6,6,6,5,5,6,6,6,7,4,6,8,6,7,6,5,6,6,370
S-4571025029,S-0359369084041694,normal,9,31,10,11,12,11,9,10,7,10,8,8,7,9,8,8,9,8,14,14,14,11,10,12,10,340
S-2911010107,S-0359369084034608,normal,4,10,7,5,6,6,6,5,6,6,5,5,6,6,5,6,6,6,6,6,5,5,5,5,6,260
S-4521010100,S-0359369084101852,normal,4,6,6,6,6,4,5,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,7,440
S-4571025029,S-0359369084027693,normal,4,14,6,6,5,5,6,6,7,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,7,270
S-4571025029,S-0359369084049762,normal,5,21,9,7,8,5,6,6,7,8,5,7,5,7,6,6,5,6,5,5,7,5,6,6,6,260
S-4571025029,S-0359369084049200,normal,5,13,7,9,7,9,7,7,7,6,9,7,13,6,6,8,7,7,7,6,7,10,7,15,10,250
S-4571025029,S-0359369084035548,normal,5,22,8,9,9,8,7,6,9,9,6,7,8,9,8,11,6,6,8,9,12,12,12,12,6,270
S-2911010107,S-0359369084049630,normal,4,13,6,5,5,5,5,5,5,5,5,6,4,5,4,5,4,5,5,6,4,5,5,5,5,250
S-4571025029,S-0359369084038096,normal,4,25,7,6,7,6,6,5,6,5,5,6,4,5,6,6,7,5,6,7,6,6,6,7,6,250
S-4571025029,S-0359369084035613,normal,4,12,5,5,6,6,5,6,6,5,6,7,5,6,6,6,6,6,6,6,7,6,6,6,7,240
S-4571025029,S-0359369084035613,normal,5,9,6,6,6,5,5,6,6,5,6,6,5,5,6,6,6,6,5,5,5,5,6,5,6,270
S-2911010107,S-0359369084035803,normal,3,25,5,6,7,6,5,7,6,5,5,7,6,5,5,5,6,6,5,7,5,6,5,6,5,360
S-4571025029,S-0359369084038310,normal,5,71,8,8,8,6,10,11,9,7,7,8,7,7,7,6,7,8,8,7,7,7,7,6,7,120
S-4571025029,S-0359369084051040,normal,7,11,9,10,11,9,6,9,6,6,11,10,17,22,10,9,8,8,9,11,16,21,18,19,13,2520
S-4571025029,S-0359369084035613,normal,5,11,5,6,6,6,6,5,6,6,6,5,6,6,5,6,5,5,6,6,6,5,5,6,6,290
S-2911010107,S-0359369084047907,normal,4,10,9,8,8,5,4,5,5,6,5,5,7,5,4,5,5,6,6,5,4,4,7,4,6,370
S-4571025029,S-0359369084029582,normal,5,20,7,6,7,7,7,6,7,7,6,6,9,8,8,7,6,7,11,7,8,17,14,7,7,4620
S-2911010103,S-0359369081383008,normal,4,10,6,5,6,7,6,6,5,5,5,5,5,5,5,6,5,6,5,5,4,6,5,5,5,480
S-4571025029,S-0359369084044847,normal,3,334,7,12,7,4,5,5,5,4,4,4,4,5,5,5,5,5,4,8,10,7,7,4,5,310
S-4571025029,S-0359369084037478,normal,4,12,5,5,5,5,5,6,6,5,5,6,6,6,6,6,5,5,6,6,5,6,4,5,4,260
S-4521010100,S-0359369084102017,normal,4,7,5,6,7,6,6,5,6,7,7,7,6,9,6,6,6,7,13,5,7,6,6,7,6,440
S-2711010100,S-0359369085090138,normal,4,6,6,7,6,5,5,6,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,390
S-4571025029,S-0359369084042361,normal,4,7,6,5,7,5,6,6,6,6,7,6,6,5,5,6,6,6,5,5,7,6,6,7,6,260
S-4571025029,S-0359369084043617,normal,4,8,6,7,6,6,6,6,6,6,5,5,6,6,5,6,6,6,7,5,5,5,6,7,6,260
S-2711010100,S-0359369084050802,normal,4,202,5,14,12,5,10,5,5,5,6,6,5,5,5,5,4,5,5,5,5,5,4,5,5,320
S-2711010100,S-0359369085220446,normal,5,11,6,6,6,7,6,6,6,5,7,5,6,5,5,5,4,5,5,5,5,5,5,6,6,420
S-4571025029,S-0359369084051792,normal,3,8,6,6,5,5,7,5,5,6,6,6,5,5,5,6,5,5,5,5,5,6,6,6,6,250
S-4413110100,S-0359369084117718,normal,4,14,5,5,6,5,5,6,5,6,6,6,5,4,5,5,5,5,6,6,5,5,6,6,5,360
S-2711010100,S-0359369084051479,normal,5,28,5,6,5,5,7,5,6,6,6,5,7,6,6,6,7,6,8,5,6,7,6,7,7,260
S-2711010100,S-0359369084051743,normal,4,6,8,6,6,10,10,9,9,7,6,5,6,6,6,5,6,5,5,5,6,6,5,7,5,430
S-4571025029,S-0359369084036173,normal,4,8,5,5,5,5,5,5,5,4,5,5,6,5,5,4,5,5,5,6,5,6,6,5,5,280
S-2711010100,S-0359369085126635,normal,5,15,12,12,16,10,7,7,7,6,5,6,6,5,7,5,7,5,6,5,6,5,5,5,6,390
S-4571025029,S-0359369084035381,normal,3,8,5,5,4,6,5,6,6,5,6,7,6,6,6,5,7,6,6,6,6,6,5,6,7,260
S-4571025029,S-0359369084044094,normal,4,9,5,7,5,7,5,5,5,6,6,6,5,6,7,6,5,6,6,5,5,7,5,7,6,270
S-2911010107,S-0359369084035803,normal,4,53,5,5,7,7,5,6,5,6,7,6,6,6,6,7,5,6,5,7,6,6,7,5,6,370
S-2911010107,S-0359369084051412,normal,4,14,5,5,5,5,5,6,5,5,5,5,6,6,4,5,5,5,5,6,5,5,6,6,6,260
S-2911010107,S-0359369084050547,normal,4,13,6,7,7,7,7,5,5,7,6,7,7,5,7,6,7,7,5,8,6,8,7,6,7,260
S-4571025029,S-0359369084042288,normal,4,10,6,4,6,6,6,6,6,5,4,7,5,6,7,6,6,6,6,6,6,7,6,6,6,260
S-4571025029,S-0359369084033543,normal,6,67,17,13,10,16,9,7,7,10,9,6,10,7,6,6,9,6,7,10,13,10,12,9,11,280
S-4571025029,S-0359369084040597,normal,4,15,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,7,340
S-4571025029,S-0359369084038641,normal,4,127,7,9,10,5,5,5,5,5,5,6,6,5,6,5,6,6,5,6,5,5,5,6,6,320
S-2711010100,S-0359369085133706,normal,3,10,5,5,5,5,6,6,6,5,5,6,5,5,5,5,6,6,5,5,6,5,7,5,6,260
S-4571025029,S-0359369084035613,normal,3,13,6,5,5,6,6,5,5,4,5,5,5,5,5,6,6,5,5,5,5,7,7,5,6,240
S-2711010100,S-0359369085112767,normal,3,11,5,6,4,5,6,5,5,5,6,6,5,5,6,5,5,6,6,5,6,5,6,5,4,430
S-4413110100,S-0359369084110101,normal,4,8,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,390
S-2711010100,S-0359369084045950,normal,4,102,6,6,6,5,5,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,300
S-4571025029,S-0359369084040548,normal,4,10,6,6,5,5,5,5,7,5,5,5,6,5,5,6,5,6,6,5,8,6,6,7,6,260
S-4571025029,S-0359369084037767,normal,6,13,7,6,7,8,8,7,8,7,8,8,10,8,8,7,7,8,8,8,9,8,11,8,9,250
S-4413110100,S-0359369084105937,normal,4,27,6,6,6,7,5,6,5,6,5,6,4,6,5,5,6,6,7,6,6,6,6,6,6,430
S-4571025029,S-0359369084037726,normal,4,8,6,6,6,7,6,6,6,6,5,4,6,6,5,6,5,5,5,6,6,6,6,5,6,210
S-4571025029,S-0359369084040563,normal,4,7,5,5,6,5,5,5,6,5,5,5,6,5,5,6,6,6,6,5,7,6,6,5,6,370
S-2911010107,S-0359369084032750,normal,5,51,9,8,8,6,6,5,6,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,260
S-4571025029,S-0359369084039326,normal,4,19,6,5,5,5,6,6,5,5,6,6,6,5,7,6,6,5,6,6,7,5,6,6,6,250
S-2711010100,S-0359369085126429,normal,6,10,35,10,12,6,8,7,7,6,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,380
S-4413110100,S-0359369084099239,normal,4,43,6,5,5,5,6,5,5,6,6,5,6,5,6,5,6,6,6,5,6,5,6,7,6,120
S-2911010107,S-0359369084034202,normal,5,27,28,44,45,7,7,6,7,7,5,7,7,6,6,6,6,6,6,6,6,5,6,6,6,210
S-2711010100,S-0359369084046388,normal,4,7,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,4,5,5,5,5,4,410
S-2911010107,S-0359369084032784,normal,5,19,6,6,5,6,6,6,5,6,5,6,6,6,5,5,7,6,7,6,5,7,7,6,6,390
S-2711010100,S-0359369084046024,normal,4,29,6,5,7,6,7,6,6,5,7,4,6,6,6,7,5,7,7,6,7,7,6,6,7,350
S-4571025029,S-0359369084037478,normal,3,14,5,5,6,6,5,5,5,5,5,6,6,6,6,5,6,6,6,6,6,6,5,6,6,260
S-4571025029,S-0359369084035381,normal,4,12,6,5,6,6,5,6,6,6,5,6,6,5,6,5,6,6,6,6,6,6,6,6,6,260
S-2711010100,S-0359369084041843,normal,4,27,6,6,5,6,5,6,5,6,6,5,6,5,5,6,6,5,5,6,5,6,6,5,6,360
S-4571025029,S-0359369084042858,normal,5,28,6,6,5,5,4,5,6,6,6,6,5,6,6,6,5,5,6,6,6,5,6,6,6,290
S-4571025029,S-0359369084036223,normal,4,17,6,6,5,6,5,6,6,6,6,7,6,6,5,6,6,6,6,5,6,7,7,6,6,280
S-4571025029,S-0359369084038096,normal,3,12,5,7,6,6,6,7,6,6,7,6,5,6,7,7,7,6,6,6,5,6,7,6,7,250
S-2911010107,S-0359369084044169,normal,4,8,5,4,4,5,5,5,6,5,5,5,5,6,6,6,5,6,6,6,6,6,5,6,6,270
S-4571025029,S-0359369084033543,normal,4,54,15,9,6,14,4,5,4,6,5,5,4,4,5,5,4,5,5,5,5,4,4,5,6,280
S-4521010100,S-0359369084102843,normal,5,4,5,5,5,5,5,5,6,5,5,5,5,6,5,5,6,6,5,6,5,6,5,5,7,420
S-4571025029,S-0359369084044318,normal,5,48,5,5,6,5,6,6,5,5,5,5,6,5,5,7,6,6,5,7,4,6,6,6,6,290
S-2711010100,S-0359369084039193,normal,4,32,6,6,6,6,4,7,5,5,5,7,6,6,7,6,6,5,4,6,4,5,6,5,7,340
S-4571025029,S-0359369084041280,normal,3,8,4,5,5,6,5,5,5,6,6,5,5,5,6,6,5,5,5,6,5,6,6,6,5,270
S-4571025029,S-0359369084044375,normal,6,12,7,7,9,8,8,9,7,8,7,8,9,8,9,8,7,9,13,8,7,8,8,7,7,360
S-2911010107,S-0359369084040696,normal,7,44,10,11,10,11,11,13,11,11,10,11,15,16,11,10,15,23,39,22,19,10,14,14,11,4160
S-4521010100,S-0359369084095989,normal,9,17,10,8,9,21,9,9,8,8,8,6,6,8,9,6,8,8,10,10,10,8,8,6,8,140
S-4571025029,S-0359369084049416,normal,4,8,6,6,6,6,6,5,6,5,6,6,10,6,5,5,6,6,6,6,7,5,5,8,7,260
S-2911010107,S-0359369084050794,normal,3,15,5,6,6,6,6,6,5,6,5,5,6,5,5,5,6,5,6,6,6,6,5,6,6,280
S-4521010100,S-0359369084094289,normal,4,6,5,6,5,6,5,5,5,5,5,5,5,6,6,5,5,6,5,7,5,6,6,6,5,400
S-2911010107,S-0359369084032750,normal,4,102,5,5,6,6,6,7,5,6,5,6,7,5,6,6,6,6,5,6,6,5,6,6,5,270
S-4571025029,S-0359369084040548,normal,4,9,6,5,5,6,5,5,6,6,6,4,6,6,6,6,6,5,6,5,6,6,5,8,6,260
S-2911010103,S-0359369081383008,normal,3,11,5,5,5,5,5,5,5,5,6,5,4,4,4,5,5,4,5,5,6,6,6,5,6,380
S-4571025029,S-0359369084039813,normal,4,99,8,11,14,5,6,7,8,5,7,6,6,5,6,5,5,6,11,10,8,8,8,7,6,330
S-2711010100,S-0359369084036413,normal,6,106,20,16,11,6,7,7,8,7,8,8,8,7,7,7,7,6,6,6,7,7,6,7,8,280
S-2911010107,S-0359369084041819,normal,4,19,5,6,6,5,6,6,6,5,6,5,7,6,6,6,6,6,6,5,6,6,6,6,6,410
S-4571025029,S-0359369084038062,normal,4,10,5,6,6,6,6,6,6,7,6,6,6,5,5,7,7,6,6,6,6,6,7,6,6,260
S-2711010100,S-0359369084036082,normal,3,18,6,5,6,6,6,6,5,5,5,5,5,6,5,5,6,6,5,6,6,6,5,6,6,270
S-2711010100,S-0359369084044607,normal,5,11,7,6,6,5,6,6,6,5,6,5,5,5,6,7,5,6,5,6,5,6,6,5,5,260
S-4571025029,S-0359369084036108,normal,5,16,7,6,5,8,7,6,5,7,6,6,7,6,7,7,7,7,7,7,6,8,9,8,6,270
S-4571025029,S-0359369084035613,normal,5,11,5,5,6,6,5,5,6,6,6,6,6,6,7,6,7,5,6,6,6,6,6,6,5,240
S-4571025029,S-0359369084049655,normal,6,29,7,9,7,7,6,8,7,7,6,7,6,12,7,9,7,7,7,6,6,12,16,10,9,280
S-4413110100,S-0359369084106216,normal,3,61,25,6,6,6,6,6,6,5,5,5,5,6,6,6,5,6,5,5,4,5,4,5,5,290
S-2911010107,S-0359369084033188,normal,4,9,5,6,4,6,4,4,4,5,5,5,5,6,4,6,5,6,5,5,6,5,5,6,5,450
S-2911010107,S-0359369084034715,normal,4,143,6,9,8,6,5,6,5,6,6,5,6,5,5,6,5,6,5,6,5,6,6,6,6,340
S-2911010107,S-0359369084044789,normal,4,11,7,9,6,6,6,7,7,6,7,7,11,5,8,7,7,7,9,7,6,6,6,8,7,380
S-2711010100,S-0359369084044185,normal,4,12,5,6,6,6,6,6,6,6,6,5,7,5,7,6,6,6,6,5,6,6,6,6,6,270
S-2711010100,S-0359369084039177,normal,5,13,7,7,10,14,9,8,6,5,6,5,6,5,6,5,5,6,7,6,5,5,6,5,5,260
S-4571025029,S-0359369084049176,normal,4,25,7,5,5,6,5,5,4,4,5,5,4,4,4,6,5,6,3,8,5,5,5,5,5,270
S-4571025029,S-0359369084027693,normal,4,23,7,7,6,7,4,5,5,7,5,6,6,7,5,6,5,6,7,7,7,7,7,6,7,270
S-4413110100,S-0359369084091855,normal,3,69,5,6,6,7,6,5,5,5,5,5,4,5,5,5,6,7,5,5,5,5,6,5,7,460
S-4521010100,S-0359369084095971,normal,4,94,6,6,6,6,7,7,6,7,7,6,6,7,7,5,7,6,6,6,6,6,5,6,6,310
S-4571025029,S-0359369084040662,normal,5,45,13,28,10,8,9,9,8,7,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5,340
S-2911010107,S-0359369084035803,normal,4,39,6,5,6,5,5,5,5,5,5,5,6,5,5,6,6,5,5,5,5,4,5,6,5,370
S-2711010100,S-0359369084050802,normal,4,104,5,5,7,6,6,7,5,5,6,7,6,5,5,6,6,5,6,7,6,6,5,6,6,310
S-2711010100,S-0359369085095111,normal,2,22,6,4,4,4,4,4,4,4,4,6,4,4,4,4,2,4,4,4,4,2,4,2,4,250
S-4571025029,S-0359369084043989,normal,5,35,18,10,5,7,6,6,7,7,6,7,7,7,7,5,6,6,7,6,8,8,8,7,5,300
S-4571025029,S-0359369084036975,normal,4,14,5,5,5,6,6,5,6,5,6,5,6,5,6,5,5,5,7,5,5,6,5,6,5,370
S-4571025029,S-0359369084041348,normal,4,10,6,6,6,6,6,5,6,5,5,6,6,6,5,6,6,5,6,6,5,6,6,6,6,390
S-2911010107,S-0359369084045737,normal,5,25,11,8,5,6,6,5,6,5,5,6,5,5,5,6,6,6,6,6,5,6,6,5,5,280
S-4571025029,S-0359369084040290,normal,4,135,5,6,6,6,6,5,5,6,6,6,5,7,5,5,5,6,6,5,6,6,5,6,6,310
S-4571025029,S-0359369084049200,normal,6,14,5,7,8,8,6,6,6,6,7,8,14,7,7,8,7,8,6,6,6,8,8,15,8,260
S-4571025029,S-0359369084036900,normal,5,134,7,15,8,7,10,7,7,8,7,6,7,7,7,8,7,7,6,9,11,13,13,11,9,310
S-2911010107,S-0359369084047907,normal,4,9,6,7,6,5,5,6,6,5,6,5,5,6,6,6,6,6,6,5,5,6,5,6,6,370
S-4521010100,S-0359369084100011,normal,4,67,6,5,5,7,6,5,6,6,5,7,6,6,6,6,5,5,6,7,6,5,6,6,6,310
S-4571025029,S-0359369084050141,normal,4,23,9,8,5,6,6,5,8,5,18,17,9,9,6,6,6,6,9,8,9,14,12,12,9,270
S-2911010107,S-0359369084034244,normal,6,6,6,7,5,5,6,5,6,6,5,6,6,6,7,6,6,6,6,6,6,6,5,6,6,240
S-2711010100,S-0359369085222210,normal,5,22,7,6,7,6,6,6,6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,450
S-4413110100,S-0359369084648258,normal,5,6,5,4,4,5,6,6,5,5,6,6,6,5,5,6,4,6,5,5,6,5,6,5,4,390
S-4571025029,S-0359369084039763,normal,5,21,10,9,7,8,10,7,8,9,8,8,7,9,5,5,7,7,6,7,6,8,11,11,9,280
S-4571025029,S-0359369084051990,normal,4,6,5,5,5,6,5,5,6,6,6,5,5,6,5,6,5,7,6,5,5,5,7,6,5,250
S-2911010107,S-0359369084004536,normal,4,22,6,6,6,6,7,5,6,6,6,7,5,6,6,6,5,5,6,6,6,6,7,6,6,430
S-4571025029,S-0359369084037882,normal,4,9,6,5,5,6,6,6,6,5,5,5,6,5,6,6,5,5,7,6,6,5,6,6,7,250
S-4521010100,S-0359369084095245,normal,4,8,6,6,6,7,6,6,6,6,6,6,7,6,6,7,6,6,7,6,7,6,6,6,6,440
S-2911010107,S-0359369084032073,normal,4,14,5,6,6,4,4,7,6,5,5,5,5,5,6,6,6,4,6,5,6,6,6,6,7,260
S-2911010107,S-0359369084041819,normal,5,66,7,6,6,6,6,7,6,6,5,6,5,7,6,5,6,7,6,6,7,6,7,6,6,340
S-2911010107,S-0359369084040845,normal,4,21,6,5,7,5,6,6,5,5,5,6,5,6,5,4,6,6,5,5,5,5,5,5,5,400
S-4521010100,S-0359369084094289,normal,4,6,5,5,5,5,5,5,5,5,5,7,6,5,4,6,5,5,6,6,5,5,6,5,6,390
S-4571025029,S-0359369084036215,normal,8,29,13,11,13,9,9,8,8,8,12,11,9,13,11,8,8,11,10,18,19,13,14,11,13,270
S-2911010107,S-0359369084042411,normal,4,20,7,5,6,6,6,5,5,5,6,6,6,6,5,6,7,5,5,6,7,7,6,6,6,280
S-2911010107,S-0359369084039508,normal,4,7,6,6,6,5,6,6,6,6,6,6,5,5,6,6,6,5,6,6,6,6,6,6,6,390
S-4571025029,S-0359369084037882,normal,4,9,5,6,6,6,5,5,5,6,5,6,5,5,6,5,6,6,6,6,6,5,6,5,5,250
S-4521010100,S-0359369084093018,normal,5,15,5,6,6,6,6,5,5,5,6,6,6,5,5,5,5,6,6,102,37,10,7,7,6,4540
S-4571025029,S-0359369084049788,normal,4,14,6,5,6,6,6,5,6,6,6,6,5,5,6,7,6,5,6,6,6,6,7,6,5,270
S-4571025029,S-0359369084043146,normal,4,19,5,5,6,6,5,6,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,390
S-4571025029,S-0359369084033543,normal,4,44,13,8,6,10,5,4,5,5,5,3,5,4,4,4,4,4,4,4,5,6,5,5,5,280
S-4571025029,S-0359369084044268,normal,3,71,6,7,7,6,5,6,6,5,5,5,6,6,6,5,6,6,6,6,5,6,6,6,6,280
S-4571025029,S-0359369084038674,normal,3,40,4,6,5,6,6,6,6,5,6,6,5,4,6,5,6,5,6,5,7,6,5,6,4,290
S-4571025029,S-0359369084036645,normal,4,11,5,5,5,5,5,5,5,5,5,6,6,4,5,6,5,5,5,5,5,5,5,6,5,260
S-4571025029,S-0359369084040514,normal,5,6,6,5,5,6,6,5,6,5,6,6,6,6,5,5,7,6,7,5,6,7,6,7,6,250
S-4571025029,S-0359369084035548,normal,4,15,8,7,7,7,7,7,6,7,7,7,7,9,7,9,7,8,7,8,10,10,11,9,7,270
S-2711010100,S-0359369084045596,normal,4,27,6,6,7,5,5,6,5,5,6,5,6,5,6,5,5,6,6,6,6,6,5,6,6,270
S-4413110100,S-0359369084090683,normal,5,18,11,6,5,5,5,5,6,6,5,6,6,6,5,5,6,6,5,6,6,6,6,5,5,230
S-4521010100,S-0359369084101597,normal,4,8,6,6,5,5,5,6,6,7,6,6,6,11,6,6,7,8,7,12,17,9,8,6,6,380
S-2711010100,S-0359369084050802,normal,4,148,5,7,5,6,5,5,5,6,5,5,5,6,5,5,5,5,6,6,6,6,6,6,6,310
S-4413110100,S-0359369084099791,normal,4,30,7,6,5,5,6,6,6,6,6,6,5,5,5,6,6,7,6,5,6,6,6,6,6,380
S-2911010107,S-0359369084050422,normal,4,27,8,6,7,6,6,6,6,5,6,7,6,6,5,5,7,5,7,5,7,6,7,6,7,290
S-2911010107,S-0359369084050778,normal,5,11,7,8,7,6,7,5,6,7,6,6,7,6,7,7,6,7,6,5,6,6,7,6,6,400
S-4571025029,S-0359369084043070,normal,6,16,10,9,9,6,8,9,7,8,8,7,8,7,8,9,8,15,7,8,6,9,6,8,7,700
S-2711010100,S-0359369084046404,normal,3,17,6,6,6,5,5,5,5,4,5,5,5,5,6,5,5,4,5,5,5,5,5,6,5,270
S-4571025029,S-0359369084037726,normal,3,7,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,250
S-2711010100,S-0359369084032164,normal,4,112,7,6,5,6,5,5,4,5,5,5,6,6,5,5,5,4,5,6,5,5,5,5,7,290
S-4571025029,S-0359369084048327,normal,3,23,7,6,4,6,4,6,4,5,5,4,5,5,6,4,4,5,4,5,4,6,5,5,5,270
S-2711010100,S-0359369085126320,normal,3,88,8,9,7,7,6,5,5,5,5,5,5,6,6,6,5,6,5,6,6,5,5,5,6,300
S-2911010107,S-0359369084034715,normal,4,36,6,7,5,5,5,6,6,5,5,6,5,5,7,6,5,5,6,5,6,6,5,6,6,330
S-2711010100,S-0359369084049721,normal,4,42,8,8,15,6,5,5,6,6,6,6,5,5,7,5,6,5,6,5,6,6,6,5,5,300
